browser,version,screenWidth,screenHeight,OS,OS_lang,GMT_timestamp,local_timestamp,trial_file_version,mindsCode,batchID,participant,batch_id,link,duration_s
Chrome,152.0.0.0,1366,768,Windows,en-GB,2026-09-16_01:05:39,2026-09-16_09:05:39,2026-09-15_17:52:16,M379914,TYYZGZ-02,M379914,TYYZGZ-02,https://www.testable.org/experiment/21489/996939/start?participant=M379914&batch_id=TYYZGZ-02,7078.508

rowNo,label,type,head,responseType,pageBreak,stim1,stimFormat,responseOptions,if,then,required,timestamp,response,RT,RTkeys,responseCode
"96","",test,"",box,"",What did you do during the break? (optional),word,"","","","",3237502,bathroom break,367421,361328;361756;362448;362699;363027;363970;364122;364467;364845;365190;365527;365729;365965;366453,""
"108","",form,How strong is your craving to smoke at this moment?,slider,before,"","",0_100_1;50,"","","1",3276868,"70",5953,"","70"
"110","",test,"",box,"",What did you do during the break? (optional),word,"","","","",3582049,smoked,4605,3013;3324;3552;3712;4233;4318,""
"117","",form,How strong is your craving to smoke at this moment?,slider,before,"","",0_100_1;50,"","","1",3603748,"78",3401,"","78"
"119","",test,"",box,"",What did you do during the break? (optional),word,"","","","",3913864,played a game,9551,6242;6445;6663;6991;7117;7353;7454;8322;8389;8734;8810;8936;9037,""
"131","",form,How strong is your craving to smoke at this moment?,slider,before,"","",0_100_1;50,"","","1",3951014,"65",2340,"","65"
"133","",test,"",box,"",What did you do during the break? (optional),word,"","","","",4256119,chat with someone,4229,1805;1932;2033;2176;2268;2487;2747;2865;2975;3050;3260;3361;3446;3564;3666;3740;3833,""
"140","",form,How strong is your craving to smoke at this moment?,slider,before,"","",0_100_1;50,"","","1",4299101,"60",8486,"","60"
"142","",test,"",box,"",What did you do during the break? (optional),word,"","","","",4614426,rested for a bit,14344,7763;7856;8100;8470;9101;9858;9942;10094;10152;11625;11768;12079;12365;12492;12567;12635;12761;12946;13375;13586;13737,""
"154","",form,How strong is your craving to smoke at this moment?,slider,before,"","",0_100_1;50,"","","1",4652701,"65",3493,"","65"
"156","",test,"",box,"",What did you do during the break? (optional),word,"","","","",4962897,ate some snack,9435,6961;7044;7119;7406;7549;7726;7818;7903;7978;8189;8299;8458;8660;8736,""
"163","",form,How strong is your craving to smoke at this moment?,slider,before,"","",0_100_1;50,"","","1",4991293,"55",10723,"","55"
"165","",test,"",box,"",What did you do during the break? (optional),word,"","","","",5315032,read a novel,22962,19922;20166;20284;20435;20613;20722;20815;22203;22254;22465;22641;22726,""
"177","",form,How strong is your craving to smoke at this moment?,slider,before,"","",0_100_1;50,"","","1",5351669,"60",4436,"","60"
"179","",test,"",box,"",What did you do during the break? (optional),word,"","","","",5675907,had bottled juice,23516,837;1105;1256;1535;1636;1753;2233;2360;2519;2915;3016;3260;3513;3689;3816;4111;17607;17709;17817;17985;20055;20376;20578;20713;20939;20973;21133;21268;21664;21849;22043;22085;22329,""
"186","",form,How strong is your craving to smoke at this moment?,slider,before,"","",0_100_1;50,"","","1",5707381,"40",9083,"","40"
"188","",test,"",box,"",What did you do during the break? (optional),word,"","","","",6014604,used phone,6642,4076;4110;4254;4455;4539;4917;5036;5128;5372;5464,""
"200","",form,How strong is your craving to smoke at this moment?,slider,before,"","",0_100_1;50,"","","1",6055221,"70",3196,"","70"
"202","",test,"",box,"",What did you do during the break? (optional),word,"","","","",6377387,watched something,21160,18283;18450;18871;19031;19199;19259;19326;19519;19664;19847;19957;19974;20201;20259;20353;20470;20546,""
"209","",form,How strong is your craving to smoke at this moment?,slider,before,"","",0_100_1;50,"","","1",6396357,"55",3306,"","55"
"211","",test,"",box,"",What did you do during the break? (optional),word,"","","","",6705607,phone,8678,7574;7727;7936;7988;8291,""
"223","",form,How strong is your craving to smoke at this moment?,slider,before,"","",0_100_1;50,"","","1",6751519,"70",4124,"","70"
"225","",test,"",box,"",What did you do during the break? (optional),word,"","","","",7059216,watered plants,7185,644;735;979;1107;1224;1291;1603;1982;2141;2352;2421;2630;2756;2873;2883;6351;6419;6629,""
"232","",form,How strong is your craving to smoke at this moment?,slider,before,"","",0_100_1;50,"","","1",7078508,"75",4841,"","75"
