browser,version,screenWidth,screenHeight,OS,OS_lang,GMT_timestamp,local_timestamp,trial_file_version,mindsCode,batchID,participant,batch_id,link,duration_s
Chrome,152.0.0.0,1920,1080,Windows,en-US,2026-09-15_19:46:07,2026-09-15_20:46:07,2026-09-15_17:52:16,M927219,TYYZGZ-02,M927219,TYYZGZ-02,https://www.testable.org/experiment/21489/996939/start?participant=M927219&batch_id=TYYZGZ-02,6905.907

rowNo,label,type,head,responseType,pageBreak,stim1,stimFormat,responseOptions,if,then,required,timestamp,response,RT,RTkeys,responseCode
"110","",test,"",box,"",What did you do during the break? (optional),word,"","","","",3409089,smoking,21384,4877;6204;6503;7412;11605;11845;12386;12671;12891;13104;13352;15339;15799;16560;16909;17096;17372;17596,""
"117","",form,How strong is your craving to smoke at this moment?,slider,before,"","",0_100_1;50,"","","1",3443797,"81",4163,"","81"
"119","",test,"",box,"",What did you do during the break? (optional),word,"","","","",3753477,smoking,8769,4861;5383;5771;6049;6303;6607;6953,""
"131","",form,How strong is your craving to smoke at this moment?,slider,before,"","",0_100_1;50,"","","1",3796802,"51",8429,"","51"
"133","",test,"",box,"",What did you do during the break? (optional),word,"","","","",4106458,walking,8898,3257;3489;3946;4324;4577;5135;5466,""
"140","",form,How strong is your craving to smoke at this moment?,slider,before,"","",0_100_1;50,"","","1",4136999,"59",4081,"","59"
"142","",test,"",box,"",What did you do during the break? (optional),word,"","","","",4452508,eating,14679,3455;3762;4214;4471;4764;5004;13013,""
"154","",form,How strong is your craving to smoke at this moment?,slider,before,"","",0_100_1;50,"","","1",4494375,"61",5517,"","61"
"156","",test,"",box,"",What did you do during the break? (optional),word,"","","","",4803994,drinking,8710,5005;5408;6126;6489;6822;7022;7301;7566,""
"163","",form,How strong is your craving to smoke at this moment?,slider,before,"","",0_100_1;50,"","","1",4831727,"80",3715,"","80"
"165","",test,"",box,"",What did you do during the break? (optional),word,"","","","",5142237,walking,9535,6140;6519;7251;7503;7693;8030;8349,""
"177","",form,How strong is your craving to smoke at this moment?,slider,before,"","",0_100_1;50,"","","1",5179312,"81",4209,"","81"
"179","",test,"",box,"",What did you do during the break? (optional),word,"","","","",5485651,smoking,5663,2685;3028;3485;3719;3867;4108;4331,""
"186","",form,How strong is your craving to smoke at this moment?,slider,before,"","",0_100_1;50,"","","1",5520267,"59",4097,"","59"
"188","",test,"",box,"",What did you do during the break? (optional),word,"","","","",5826727,walking,5635,2131;2342;2720;2987;3161;3368;3584,""
"200","",form,How strong is your craving to smoke at this moment?,slider,before,"","",0_100_1;50,"","","1",5884079,"75",22964,"","75"
"202","",test,"",box,"",What did you do during the break? (optional),word,"","","","",6192194,eating,7350,4060;4377;4885;5115;5356;5531,""
"209","",form,How strong is your craving to smoke at this moment?,slider,before,"","",0_100_1;50,"","","1",6221124,"87",4196,"","87"
"211","",test,"",box,"",What did you do during the break? (optional),word,"","","","",6528090,smoking,6078,2308;2754;3155;3539;3784;4383;4618,""
"223","",form,How strong is your craving to smoke at this moment?,slider,before,"","",0_100_1;50,"","","1",6567892,"75",4745,"","75"
"225","",test,"",box,"",What did you do during the break? (optional),word,"","","","",6876230,walking,7598,3321;3558;4049;4324;4486;4738;4937,""
"232","",form,How strong is your craving to smoke at this moment?,slider,before,"","",0_100_1;50,"","","1",6905907,"70",4203,"","70"
